"EXERCISE","SHEET","GROUPID","TEAMID","ASSIGNMENT","PHYSICAL_FILENAME","DELETE_TIMESTAMP"
"GdP23","10","10","20","4","20240123230334-Lists.fs","20240123230738"
"GdP23","10","11","17","4","20240123230408-Lists.fs","20240123230427"
"GdP23","10","09","12","4","20240123230424-Lists.fs","20240123230435"
"GdP23","10","11","17","4","20240123230430-Lists.fs","20240123230720"
"GdP23","10","09","12","4","20240123230435-Lists.fs","20240123230533"
"GdP23","10","10","19","4","20240123230518-Lists.fs","20240123230557"
"GdP23","10","09","12","4","20240123230533-Lists.fs","20240123230620"
"GdP23","10","09","12","4","20240123230620-Lists.fs","20240123230653"
"GdP23","10","09","12","4","20240123230653-Lists.fs","20240123230935"
"GdP23","10","11","17","4","20240123230723-Lists.fs","20240123230807"
"GdP23","10","10","20","4","20240123230738-Lists.fs","20240123230852"
"GdP23","10","09","6","4","20240123230800-Lists.fs","20240123230914"
"GdP23","10","11","17","4","20240123230810-Lists.fs","20240123231007"
"GdP23","10","10","20","4","20240123230852-Lists.fs","20240123231027"
"GdP23","10","09","6","4","20240123230914-Lists.fs","20240123231108"
"GdP23","10","09","12","4","20240123230935-Lists.fs","20240123231015"
"GdP23","10","11","17","4","20240123231010-Lists.fs","20240123231926"
"GdP23","10","09","12","4","20240123231015-Lists.fs","20240123231513"
"GdP23","10","09","2","4","20240123231015-Lists.fs","20240123231049"
"GdP23","10","10","20","4","20240123231027-Lists.fs","20240123231133"
"GdP23","10","09","2","4","20240123231105-Lists.fs","20240124014236"
"GdP23","10","09","6","4","20240123231108-Lists.fs","20240123231306"
"GdP23","10","10","20","4","20240123231133-Lists.fs","20240123231222"
"GdP23","10","10","20","4","20240123231222-Lists.fs","20240123231456"
"GdP23","10","09","6","4","20240123231306-Lists.fs","20240123231444"
"GdP23","10","09","6","4","20240123231444-Lists.fs","20240123231914"
"GdP23","10","10","20","4","20240123231456-Lists.fs","20240123233113"
"GdP23","10","09","12","4","20240123231513-Lists.fs","20240123231617"
"GdP23","10","09","12","4","20240123231617-Lists.fs","20240123231715"
"GdP23","10","09","12","4","20240123231715-Lists.fs","20240123231905"
"GdP23","10","10","3","4","20240123231734-Lists.fs","20240123232200"
"GdP23","10","09","12","4","20240123231905-Lists.fs","20240123232013"
"GdP23","10","09","6","4","20240123231914-Lists.fs","20240123232655"
"GdP23","10","11","17","4","20240123231929-Lists.fs","20240123232016"
"GdP23","10","09","12","4","20240123232013-Lists.fs","20240123232138"
"GdP23","10","11","17","4","20240123232019-Lists.fs","20240123232055"
"GdP23","10","11","17","4","20240123232058-Lists.fs","20240123232134"
"GdP23","10","09","7","4","20240123232118-Lists.fs","20240123234032"
"GdP23","10","11","17","4","20240123232136-Lists.fs","20240123232244"
"GdP23","10","09","12","4","20240123232138-Lists.fs","20240123232630"
"GdP23","10","10","3","4","20240123232202-Lists.fs","20240123232606"
"GdP23","10","11","17","4","20240123232247-Lists.fs","20240123232348"
"GdP23","10","11","17","4","20240123232350-Lists.fs","20240123232448"
"GdP23","10","11","17","4","20240123232451-Lists.fs","20240123232543"
"GdP23","10","11","17","4","20240123232546-Lists.fs","20240123232647"
"GdP23","10","10","3","4","20240123232609-Lists.fs","20240123233541"
"GdP23","10","09","12","4","20240123232630-Lists.fs","20240123232715"
"GdP23","10","11","17","4","20240123232650-Lists.fs","20240123232755"
"GdP23","10","09","6","4","20240123232655-Lists.fs","20240123235637"
"GdP23","10","09","12","4","20240123232756-Lists.fs","20240123232949"
"GdP23","10","11","17","4","20240123232759-Lists.fs","20240123233140"
"GdP23","10","09","18","3","20240123232829-10.pdf","20240123233829"
"GdP23","10","09","18","4","20240123232842-Types.fs","20240123232919"
"GdP23","10","09","12","4","20240123232949-Lists.fs","20240123233120"
"GdP23","10","09","12","4","20240123233120-Lists.fs","20240123233319"
"GdP23","10","11","17","4","20240123233144-Lists.fs","20240123233502"
"GdP23","10","10","20","4","20240123233228-Lists.fs","20240123233646"
"GdP23","10","09","12","4","20240123233319-Lists.fs","20240123233953"
"GdP23","10","11","17","4","20240123233505-Lists.fs","20240123233714"
"GdP23","10","10","3","4","20240123233548-Lists.fs","20240123233624"
"GdP23","10","08","17","4","20240123233609-Lists (Kopie).fs","20240123233716"
"GdP23","10","10","3","4","20240123233626-Lists.fs","20240123233740"
"GdP23","10","10","20","4","20240123233646-Lists.fs","20240123234256"
"GdP23","10","11","17","4","20240123233717-Lists.fs","20240123233954"
"GdP23","10","08","17","3","20240123233720-Lists (Kopie).fs","20240123233805"
"GdP23","10","08","17","4","20240123233729-Lists (Kopie).fs","20240123233926"
"GdP23","10","10","3","4","20240123233743-Lists.fs","20240123235235"
"GdP23","10","09","1","4","20240123233927-Lists.fs","20240123234202"
"GdP23","10","09","12","4","20240123233953-Lists.fs","20240123234056"
"GdP23","10","11","17","4","20240123233956-Lists.fs","20240123234132"
"GdP23","10","09","7","4","20240123234038-Lists.fs","20240123234305"
"GdP23","10","09","12","4","20240123234056-Lists.fs","20240123234230"
"GdP23","10","11","17","4","20240123234134-Lists.fs","20240123235135"
"GdP23","10","09","1","4","20240123234207-Lists.fs","20240125145617"
"GdP23","10","09","12","4","20240123234230-Lists.fs","20240123234408"
"GdP23","10","09","8","4","20240123234249-Lists.fs","20240123234444"
"GdP23","10","10","20","4","20240123234256-Lists.fs","20240123234344"
"GdP23","10","09","7","4","20240123234305-Lists.fs","20240123234829"
"GdP23","10","10","20","4","20240123234344-Lists.fs","20240123234953"
"GdP23","10","09","12","4","20240123234408-Lists.fs","20240123234704"
"GdP23","10","09","8","4","20240123234444-Lists.fs","20240123234550"
"GdP23","10","09","8","4","20240123234550-Lists.fs","20240123234703"
"GdP23","10","09","8","4","20240123234703-Lists.fs","20240123234825"
"GdP23","10","09","12","4","20240123234704-Lists.fs","20240123235004"
"GdP23","10","09","7","4","20240123234835-Lists.fs","20240123234952"
"GdP23","10","10","20","4","20240123234953-Lists.fs","20240123235130"
"GdP23","10","09","7","4","20240123234957-Lists.fs","20240123235643"
"GdP23","10","09","12","4","20240123235004-Lists.fs","20240123235239"
"GdP23","10","10","20","4","20240123235130-Lists.fs","20240123235300"
"GdP23","10","11","17","4","20240123235138-Lists.fs","20240123235259"
"GdP23","10","09","12","4","20240123235239-Lists.fs","20240123235417"
"GdP23","10","10","3","4","20240123235241-Lists.fs","20240123235256"
"GdP23","10","10","20","4","20240123235300-Lists.fs","20240123235436"
"GdP23","10","11","17","4","20240123235302-Lists.fs","20240123235528"
"GdP23","10","09","12","4","20240123235417-Lists.fs","20240123235539"
"GdP23","10","10","20","4","20240123235436-Lists.fs","20240123235646"
"GdP23","10","11","17","4","20240123235532-Lists.fs","20240123235653"
"GdP23","10","10","3","4","20240123235534-Lists.fs","20240124240817"
"GdP23","10","09","12","4","20240123235539-Lists.fs","20240123235838"
"GdP23","10","09","6","4","20240123235637-Lists.fs","20240123235808"
"GdP23","10","10","20","4","20240123235646-Lists.fs","20240123235801"
"GdP23","10","11","17","4","20240123235657-Lists.fs","20240124240132"
"GdP23","10","10","20","4","20240123235801-Lists.fs","20240123235921"
"GdP23","10","09","6","4","20240123235808-Lists.fs","20240124240009"
"GdP23","10","09","12","4","20240123235838-Lists.fs","20240123235858"
"GdP23","10","09","12","4","20240123235858-Lists.fs","20240124240123"
"GdP23","10","10","20","4","20240123235921-Lists.fs","20240124240126"
"GdP23","10","09","6","4","20240124240009-Lists.fs","20240124240240"
"GdP23","10","09","12","4","20240124240123-Lists.fs","20240124240217"
"GdP23","10","10","20","4","20240124240126-Lists.fs","20240124240204"
"GdP23","10","11","17","4","20240124240136-Lists.fs","20240124240235"
"GdP23","10","10","20","4","20240124240204-Lists.fs","20240124241322"
"GdP23","10","09","12","4","20240124240217-Lists.fs","20240124240313"
"GdP23","10","09","6","4","20240124240240-Lists.fs","20240124240351"
"GdP23","10","09","12","4","20240124240313-Lists.fs","20240124240415"
"GdP23","10","09","6","4","20240124240351-Lists.fs","20240124240447"
"GdP23","10","09","12","4","20240124240415-Lists.fs","20240124240654"
"GdP23","10","09","6","4","20240124240447-Lists.fs","20240124240846"
"GdP23","10","09","12","4","20240124240654-Lists.fs","20240124240812"
"GdP23","10","09","12","4","20240124240812-Lists.fs","20240124240911"
"GdP23","10","10","3","4","20240124240819-Lists.fs","20240124240908"
"GdP23","10","09","6","4","20240124240846-Lists.fs","20240124241233"
"GdP23","10","09","12","4","20240124240911-Lists.fs","20240124241013"
"GdP23","10","09","12","4","20240124241013-Lists.fs","20240124241128"
"GdP23","10","09","12","4","20240124241128-Lists.fs","20240124241221"
"GdP23","10","09","12","4","20240124241221-Lists.fs","20240124241513"
"GdP23","10","09","6","4","20240124241233-Lists.fs","20240124242327"
"GdP23","10","10","20","4","20240124241322-Lists.fs","20240124241458"
"GdP23","10","10","20","4","20240124241458-Lists.fs","20240124241809"
"GdP23","10","09","12","4","20240124241513-Lists.fs","20240124242520"
"GdP23","10","10","3","4","20240124241640-Lists.fs","20240124242038"
"GdP23","10","10","20","4","20240124241809-Lists.fs","20240124242518"
"GdP23","10","10","3","4","20240124242041-Lists.fs","20240124242410"
"GdP23","10","09","6","4","20240124242327-Lists.fs","20240124242735"
"GdP23","10","10","3","4","20240124242410-Lists.fs","20240124242639"
"GdP23","10","10","20","4","20240124242518-Lists.fs","20240124243038"
"GdP23","10","09","12","4","20240124242520-Lists.fs","20240124243042"
"GdP23","10","09","6","4","20240124242735-Lists.fs","20240124242859"
"GdP23","10","09","6","4","20240124242859-Lists.fs","20240124243038"
"GdP23","10","10","20","4","20240124243038-Lists.fs","20240124243810"
"GdP23","10","09","6","4","20240124243038-Lists.fs","20240124243148"
"GdP23","10","09","12","4","20240124243042-Lists.fs","20240124243708"
"GdP23","10","09","6","4","20240124243148-Lists.fs","20240124245059"
"GdP23","10","08","9","4","20240124243220-Lists.fs","20240124021621"
"GdP23","10","09","3","4","20240124243319-Lists.fs","20240124015346"
"GdP23","10","09","12","4","20240124243708-Lists.fs","20240124243916"
"GdP23","10","10","20","4","20240124243810-Lists.fs","20240124244054"
"GdP23","10","09","12","4","20240124243916-Lists.fs","20240124244114"
"GdP23","10","10","20","4","20240124244054-Lists.fs","20240124244137"
"GdP23","10","09","12","4","20240124244114-Lists.fs","20240124244243"
"GdP23","10","10","20","4","20240124244137-Lists.fs","20240124244207"
"GdP23","10","10","20","4","20240124244207-Lists.fs","20240124244551"
"GdP23","10","09","12","4","20240124244243-Lists.fs","20240124244352"
"GdP23","10","09","6","4","20240124245059-Lists.fs","20240124020421"
"GdP23","10","10","9","4","20240124011242-Lists.fs","20240124011427"
"GdP23","10","10","9","4","20240124011427-Lists.fs","20240124011443"
"GdP23","11","03","07","3","20240124012226-B10A03T07.pdf","20240124012231"
"GdP23","10","09","2","4","20240124014252-Lists.fs","20240124014705"
"GdP23","10","08","10","4","20240124014340-Lists.fs","20240124014416"
"GdP23","10","09","2","4","20240124014720-Lists.fs","20240124015035"
"GdP23","10","08","10","4","20240124014758-Lists.fs","20240124014823"
"GdP23","10","08","10","4","20240124014920-Lists.fs","20240124015004"
"GdP23","10","09","2","4","20240124015039-Lists.fs","20240124015102"
"GdP23","10","09","2","4","20240124015115-Lists.fs","20240124015237"
"GdP23","10","08","10","4","20240124015613-Lists.fs","20240124015634"
"GdP23","10","08","10","4","20240124015731-Lists.fs","20240124015828"
"GdP23","10","09","6","4","20240124020421-Lists.fs","20240124020854"
"GdP23","10","08","10","4","20240124020503-Lists.fs","20240124020529"
"GdP23","10","08","10","4","20240124020627-Lists.fs","20240124020931"
"GdP23","10","08","10","4","20240124020936-Lists.fs","20240124020958"
"GdP23","10","08","10","4","20240124021058-Lists.fs","20240124021344"
"GdP23","10","11","9","4","20240124022608-Lists.fs","20240124025747"
"GdP23","10","11","9","4","20240124025757-Lists.fs","20240124025940"
"GdP23","10","11","9","4","20240124025950-Lists.fs","20240124030427"
"GdP23","10","10","7","3","20240124030101-Aufgabe 3.png","20240124030258"
"GdP23","09","10","t","2","20240124084342-BlackJack.fs","20240124084423"
"GdP23","09","10","t","2","20240124084430-BlackJack.fs","20240124084538"
"GdP23","09","10","t","2","20240124084545-BlackJack.fs","20240124084624"
"GdP23","09","10","t","2","20240124084630-BlackJack.fs","20240124084955"
"GdP23","09","10","t","2","20240124085001-BlackJack.fs","20240124085204"
"GdP23","09","10","t","2","20240124085209-BlackJack.fs","20240124085338"
"GdP23","09","10","t","2","20240124085343-BlackJack.fs","20240124085428"
"GdP23","09","10","t","2","20240124085428-BlackJack.fs","20240124095639"
"GdP23","10","08","t","4","20240124102943-Lists.fs","20240124103201"
"GdP23","10","08","t","4","20240124103201-Lists.fs","20240124103503"
"GdP23","11","01","18","4","20240124103325-Arrays.fs","20240124103641"
"GdP23","10","09","20","4","20240124103326-Lists.fs","20240124104511"
"GdP23","10","08","t","4","20240124103503-Lists.fs","20240124103640"
"GdP23","10","08","t","4","20240124103640-Lists.fs","20240124104947"
"GdP23","11","01","18","4","20240124103641-Arrays.fs","20240124110017"
"GdP23","10","08","t","4","20240124104947-Lists.fs","20240124105303"
"GdP23","10","08","t","4","20240124105303-Lists.fs","20240124110241"
"GdP23","11","01","18","4","20240124110031-Arrays.fs","20240124110409"
"GdP23","11","01","18","4","20240124110414-Arrays.fs","20240124110455"
"GdP23","11","01","18","4","20240124110455-Arrays.fs","20240124110517"
"GdP23","11","01","18","4","20240124110522-Arrays.fs","20240124111115"
"GdP23","11","01","18","4","20240124111121-Arrays.fs","20240124111858"
"GdP23","11","01","6","4","20240124120203-Arrays.fs","20240124120410"
"GdP23","11","01","6","4","20240124120413-Arrays.fs","20240124120616"
"GdP23","11","01","6","4","20240124120620-Arrays.fs","20240124120853"
"GdP23","11","01","6","4","20240124120856-Arrays.fs","20240124121038"
"GdP23","11","01","6","4","20240124121042-Arrays.fs","20240124121459"
"GdP23","11","01","6","4","20240124121501-Arrays.fs","20240124121801"
"GdP23","11","01","6","4","20240124121804-Arrays.fs","20240124121857"
"GdP23","11","01","6","4","20240124121900-Arrays.fs","20240124122001"
"GdP23","11","01","6","4","20240124122004-Arrays.fs","20240124122038"
"GdP23","11","01","6","4","20240124122113-Arrays.fs","20240124122350"
"GdP23","11","01","6","4","20240124122353-Arrays.fs","20240124122543"
"GdP23","11","01","6","4","20240124122548-Arrays.fs","20240124122720"
"GdP23","11","01","6","4","20240124122723-Arrays.fs","20240124122939"
"GdP23","11","01","6","4","20240124122945-Arrays.fs","20240124123058"
"GdP23","11","01","6","4","20240124123102-Arrays.fs","20240124123344"
"GdP23","11","01","6","4","20240124123355-Arrays.fs","20240124123502"
"GdP23","11","01","6","4","20240124123507-Arrays.fs","20240124123631"
"GdP23","11","01","6","4","20240124123635-Arrays.fs","20240124123921"
"GdP23","11","01","6","4","20240124123925-Arrays.fs","20240124124036"
"GdP23","11","01","6","4","20240124124039-Arrays.fs","20240124124218"
"GdP23","11","01","6","4","20240124124223-Arrays.fs","20240124124413"
"GdP23","11","01","6","4","20240124124417-Arrays.fs","20240124124652"
"GdP23","11","01","6","4","20240124124655-Arrays.fs","20240124124930"
"GdP23","11","02","10","4","20240124131534-Arrays.fs","20240124131656"
"GdP23","11","02","20","4","20240124153607-Arrays.fs","20240124153711"
"GdP23","11","02","20","4","20240124153711-Arrays.fs","20240124155215"
"GdP23","11","02","20","4","20240124155215-Arrays.fs","20240124155458"
"GdP23","11","02","20","4","20240124155458-Arrays.fs","20240124160521"
"GdP23","11","02","20","4","20240124160521-Arrays.fs","20240124160808"
"GdP23","11","02","20","4","20240124160808-Arrays.fs","20240124161403"
"GdP23","11","02","20","4","20240124161403-Arrays.fs","20240124161707"
"GdP23","11","02","20","4","20240124161707-Arrays.fs","20240124163328"
"GdP23","11","02","20","4","20240124163328-Arrays.fs","20240124163519"
"GdP23","11","02","20","4","20240124163519-Arrays.fs","20240124163826"
"GdP23","11","02","20","4","20240124163826-Arrays.fs","20240124163954"
"GdP23","11","02","20","4","20240124163954-Arrays.fs","20240124164125"
"GdP23","11","04","20","4","20240124170245-Arrays.fs","20240124170601"
"GdP23","11","04","20","4","20240124170606-Arrays.fs","20240124171636"
"GdP23","11","04","20","4","20240124171640-Arrays.fs","20240124180640"
